index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
2900_a, thomas, boyes,28, ruthven street, connemara, yandoit,2036, nsw,19500523,7249807,<=50K
2901_a, bailee, grosser,30, nambir court, riverside station, bundaberg,2259, sa,19671025,3250477,<=50K
2902_a, gabrielle, white,82, newman morris circuit, camusfearna, planland,5251, nsw,19970907,3919649,<=50K
2903_a, aleisha, bradshaw,5, mcalpine place, legacy units, stratford,4069, nsw,19070709,8738803,>50K
2904_a, william, cicolella,451, alfred hill drive, mt oeba, kalamunda,4565, wa,19870608,8879283,<=50K
2905_a, riley, demetriou,45, newman morris circuit, lazy acres, petersham,2622, nsw,19880515,2333639,<=50K
2906_a, luke, weaver,100, dyson street, lvel 2180, crookwell,2034, qld,19001205,1186195,<=50K
2907_a, jed, micke,61, cavill close, coraleigh, frankston,2090, vic,19110421,7777283,<=50K
2908_a, david, carbone,1, sinclair street, kinross, bull creek,2480, vic,19321127,8971131,>50K
2909_a, cooper, robson,45, gungurra crescent, the willows, bunbury,2224, nsw,19010201,3429245,<=50K
2910_a, matthew, lovelock,18, bugden avenue, treetops, gosford east,2281, vic,19650405,2980349,>50K
2911_a, mikhayla, campbell,11, britten-jones drive, berkeley vlge, stirling north,5583, nsw,19970720,5853359,<=50K
2912_a, tiahana, schamschurin,62, bateman street, john flynn medical centre, kalamunda,4350, nsw,19491023,1337169,<=50K
2913_a, pia, malin,44, max henry crescent, port 366, jalbarragup,5153, act,19260518,6016499,<=50K
2914_a, bertie, trimbell,45, woollum street, alice downs, aldgate,2570, vic,19720116,4239689,<=50K
2915_a, jed, leblond,15, rounsevell street, bindaree, malvern east,2443, wa,19290204,4658936,<=50K
2916_a, harrison, moody,2, higgins crescent, tureevale, nerimbera,3147, vic,19141207,2055591,<=50K
2917_a, lucas, rawlings,13, embling street, taraglen, myrtleford,5108, nsw,19380909,8256656,>50K
2918_a, zoe, waal,3, hakea crescent, meander rise, golden grove,6150, nsw,19470227,8804434,<=50K
2919_a, adam, kennion,8, goessling place, inalinga c/van park, brighton,3079, nsw,19440407,6562595,>50K
2920_a, eva, menzies,7, bundeela street, calvery specialist clinic, sunnybank,5540, nsw,19680509,2623316,<=50K
2921_a, cooper, penno,654, checchi place, tweed heritage car, keilor park,3174, qld,19740809,2432512,>50K
2922_a, laura, giannikouris,40, southern cross drive, horse park, thornlie,3031, vic,19200711,7390502,<=50K
2923_a, rupert, nguyen,417, sid barnes crescent, forestdale, stratton,2800, vic,19571208,8278774,<=50K
2924_a, lauren, iskra,54, maranoa street, lakewood estate, hazelwood north,3204, nsw,19241229,4618473,<=50K
2925_a, sophie, dellmann,9, enright crescent, belandean, blakehurst,7113, nsw,19210124,4092057,<=50K
2926_a, naomi, morrison,61, dumas street, villa 102, springwood,2220, nsw,19090312,1874697,<=50K
2927_a, christopher, ryan,7, doughty place, steen heuvel, geelong west,2042, act,19960621,8230094,<=50K
2928_a, isobel, hand,104, shakespeare crescent, golden down, toowoomba,6102, tas,19710925,7140910,<=50K
2929_a, kaitlin, tims,4, findlay street, banksia village, coonabarabran,2040, act,19580404,5723527,<=50K
2930_a, ruby, lodge,16, knox street, watchorns hill, surrey hills,5162, sa,19951110,3856992,<=50K
2931_a, harrison, gaugg,36, albermarle place, grandview, broadwater,6021, nsw,19240920,9249550,<=50K
2932_a, kirra, morrison,9, biala place, cannonvale whitsunday shopping centre, modbury,5085, nsw,19150405,2614838,>50K
2933_a, georgia, danelon,13, jim pike avenue, stockland cairns, taree,2565, vic,19840826,3888866,<=50K
2934_a, montalvan, amelia,44, kater place, booligal, malvern east,5033, nsw,19070101,1929783,<=50K
2935_a, archie, vincent,2, lethbridge street, ocean pines caravn park, kangarilla,4128, nsw,19880406,7721563,>50K
2936_a, alyssa, royle,12, wattle street, rosetta village, beverly hills,4034, vic,19620130,1516540,<=50K
2937_a, olivia, serafin,19, michael holt crescent, symes grove, st albans,3192, nsw,19531219,1028330,>50K
2938_a, isabelle, commons,11, alberga street, clifton vale, robina,6375, vic,19631204,2208967,<=50K
2939_a, erin, fangler,4, sweet place, rosedale, arundel,4069, vic,19850204,2887951,<=50K
2940_a, flynn, ryan,49, cooks street, perry park hostel, kyogle,2577, nsw,19840513,4805167,>50K
2941_a, edward, middlebrook,72, pankhurst crescent, villa 102, greensborough,2177, vic,19730528,4620756,<=50K
2942_a, jayden, mazurek,2, federal highway, cromdale, highett,2194, nsw,19080115,3849904,>50K
2943_a, tia, boyle,24, threlfall street, bandera, charlestown,2213, sa,19580502,2745120,<=50K
2944_a, john, wreford,8, burkitt street, blue springs, tarragindi,3139, vic,19441017,8378848,>50K
2945_a, matthew, hutcheson,3, rosenthal street, the atlas, westmead,5038, vic,19440101,5085202,<=50K
2946_a, lewis, ekiert,103, canberra avenue, rose lane centre, burwood,6430, nsw,19830813,4482856,<=50K
2947_a, archie, mclelland,373, forbes street, gumnut cottage, bomaderry,4054, qld,19360125,7477495,>50K
2948_a, joshua, matthews,8, tarana street, villa 2, macdonald park,4051, tas,19100721,9769945,<=50K
2949_a, brooke, clarke,5, parsons street, camelot est, semaphore park,4503, vic,19380602,2575311,>50K
2950_a, sophie, baddeley,17, tenison-woods circuit, glenfine station, mulgrave east,3068, nsw,19700924,4767603,<=50K
2951_a, leah, mason,13, luckman place, kulcutra, darlington,2219, nsw,19600224,3242481,<=50K
2952_a, jordan, stephenson,19, wuronga hill street, mater professional centre, garah,2165, vic,19380904,4942551,<=50K
2953_a, zakariah, chee,64, london circuit, beltrasna angus stud, boulder,4670, qld,19680309,2319327,<=50K
2954_a, harrison, webb,36, deloraine street, goodhope, wanneroo,2208, vic,19491013,3778099,<=50K
2955_a, briony, wheldale,3, fowles street, rowethorpe, leichhardt,2131, vic,19380616,9466892,>50K
2956_a, benjamin, reid,5, springbett street, derwent wtrs, tyabb,3079, wa,19430913,9844003,<=50K
2957_a, jaslyn, mycko,15, owen dixon drive, seaforth vlge, acacia ridge,4514, vic,19650217,4315441,<=50K
2958_a, maxin, farnham,5, whalan place, wymea park, burnie,3186, vic,19070926,4567877,<=50K
2959_a, alisha, leppard,7, canning street, bowan downs, st albans,7250, nsw,19940619,9700978,<=50K
2960_a, brielle, nuttycombe,104, albermarle place, mount sandiman, cooloongup,2094, sa,19431026,9176125,<=50K
2961_a, ebony, berman,77, gooreen street, lorikeet caravn park, swan hill,4560, nsw,19880215,8981845,<=50K
2962_a, mya, bishop,80, cuscaden crescent, platina, taree,2217, wa,19470522,4981694,<=50K
2963_a, christopher, gibb,16, moncrieff street, flt 17, christies beach,6603, nsw,19590905,1631372,<=50K
2964_a, chloe, mason,31, candlebark close, kilacloran, armidale,4116, sa,19520508,3091059,<=50K
2965_a, samuel, kisch,2, couvreur street, loxley hse mdcl centre, homebush bay,6560, nsw,19140529,2877433,<=50K
2966_a, michael, moody,33, crisp circuit, rangeville, avoca beach,4305, qld,19480229,3518474,<=50K
2967_a, kaitlin, szklarz,44, bolali place, ferndale, west perth,2550, vic,19260202,2378871,<=50K
2968_a, monique, kromwyk,22, tumbleton place, ellice hill este, highett,7301, nsw,19240310,5765135,<=50K
2969_a, brooklyn, shepherdson,26, drysdale circuit, melita, whitfield,4305, vic,19141009,9144376,<=50K
2970_a, amber, greenhalgh,27, vansittart crescent, may cottage, coonabarabran,3818, nsw,19050724,2373799,<=50K
2971_a, madelyn, robnik,31, tullaroop street, rose-lea, carrum,3128, vic,19110108,7695257,>50K
2972_a, annabel, eversen,83, southern cross drive, ainslie house, kingston,4215, vic,19110427,4393110,<=50K
2973_a, thomas, berry,2, grover crescent, anzac house (cnr archer s street, towradgi,2263, vic,19441006,8157050,<=50K
2974_a, brooke, willes,4, ahern place, kinross, labrador,3862, nsw,19941227,1977740,<=50K
2975_a, carly, grainger,10, tipping place, belmont bayview park, altona north,3031, vic,19260313,7860553,>50K
2976_a, zachary, bishop,21, gardiner street, mcleod south, cohuna,5133, nsw,19091214,1779856,<=50K
2977_a, mia, schuster,254, burkitt street, crathie, south perth,4551, nsw,19310806,2198108,<=50K
2978_a, georgia, dojcic,21, bainbridge close, berkeley vlge, north narrabeen,2280, qld,19670416,7737396,<=50K
2979_a, sam, boyle,46, mcintyre street, bass view, albion park rail,5061, vic,19320901,3512831,<=50K
2980_a, thomas, green,44, tuthill place, holmeleigh, bonny hills,4740, vic,19420210,9334580,<=50K
2981_a, paige, lock,7, a'beckett street, camboon, carina heights,2290, nsw,19871002,5142242,<=50K
2982_a, antonio, collier,25, govett place, the rocks, broken hill,2304, qld,19400225,3973395,<=50K
2983_a, harry, ryan,30, van raalte place, anana, preston west,2572, wa,19250425,6392122,<=50K
2984_a, mitchell, green,7, wallaby place, delmar, cleveland,2119, sa,19560409,1804974,<=50K
2985_a, toby, webb,6, kent street, kersey' south, towradgi,3107, nsw,19940503,1232838,>50K
2986_a, dylan, zilm,17, blameycrescent, condinup, wattle glen,4211, vic,19671229,4892623,<=50K
2987_a, quilliam, ashleigh,57, bedford s treet, rosall, surrey hills,6525, nsw,19460730,6408579,>50K
2988_a, jacqueline, daykin,21, mackie crescent, logan central plaza, pottsville beach,2213, qld,19510605,1615186,<=50K
2989_a, lily, thorpe,313, rivett place, thurlgona, mount gravatt,6104, wa,19310318,9216585,<=50K
2990_a, sophie, grubb,36, furphy place, mid city centre, cottles bridge,5091, qld,19230322,3779522,<=50K
2991_a, stella, chandler,50, ebden street, rosetta vlilage, coffs harbour,6304, vic,19741215,8587561,<=50K
2992_a, cheree, purtell,1, spring rsnge road, guest village (cnrubullcreek d drive, cooma,6111, wa,19300407,5062347,<=50K
2993_a, mikhayla, campbell,9, baynton street, st francis vlge, notting hill,4350, qld,19280711,9484120,<=50K
2994_a, dale, fimeri,37, burdett crescent, star court arcade, wilson,6618, nsw,19930529,7559543,<=50K
2995_a, chloe, pantazopoulos,147, allott place, wyoming park, aldgate,2325, nsw,19860807,9036067,<=50K
2996_a, liam, tuttleby,5, verco street, rose-lea, trevallyn,2259, qld,19080101,4376020,<=50K
2997_a, melissa, lanzotti,24, balfour crescent, killara lodge, cranbourne,2064, vic,19810828,7433231,<=50K
2998_a, jamie, van galen,64, callister crescent, mowbray, hackham,3060, nsw,19720909,3179404,>50K
2999_a, sarah, behnke,3, pearson street, broombie stud, ramornie,2209, vic,19930910,8625215,<=50K
3000_a, charlotte, bovill,28, vickery street, cashbar, scarborough,3911, vic,19730412,5083623,<=50K
3001_a, emma, matthews,39, vanzetti crescent, sunny brees, moorabbin,5158, qld,19910426,1091439,<=50K
3002_a, harrison, matthiessen,3, harbison crescent, oakdale, port kembla,2619, wa,19580430,4684373,<=50K
3003_a, jayden, liberts,3, odern place, peppertree, corryong,2614, qld,19341218,5242447,<=50K
3004_a, danjel, vincent,7, forbes street, villa 3, toukley,3178, qld,19510703,8506548,<=50K
3005_a, jasper, jennion,16, fitzhardinge crescent, lords house, glenside,4034, nsw,19720414,5825359,<=50K
3006_a, sophie, laundy,15, la perouse street, k mart plaza, eight mile plains,3981, vic,19021029,8888208,<=50K
3007_a, madison, maynard,257, holmes crescent, glenview, embleton,2154, nsw,19400506,3031454,>50K
3008_a, lara, chandler,42, dempster place, henry kendall bayside, kingaroy,2219, nsw,19360624,3577228,<=50K
3009_a, hayden, ngai,40, hinkler street, berajondo, nightcliff,2263, vic,19970624,2260097,<=50K
3010_a, samuel, wasley,12, earle street, university shores, northbridge,2530, nsw,19461003,2561997,>50K
3011_a, amber, black well,25, thomso n street, warrina lakes, salisbury,3188, nsw,19860325,2016958,<=50K
3012_a, callie, bullock,7, warramoo crescent, kanangra hstl, noble park,2650, tas,19351013,6636494,>50K
3013_a, samantha, sabieray,68, quandong street, wattle brae, gorokan,4019, wa,19590807,2863290,<=50K
3014_a, ruby, jeffries,73, forbes street, underwood, st albans,4165, nsw,19490705,8939903,>50K
3015_a, eliza, white,82, summerland circuit, rsd shee oak ridge, thornlie,2345, qld,19420103,6353345,<=50K
3016_a, barnaby, egan,13, britten-jones drive, rawdon, kaleen,4304, vic,19270529,6442115,<=50K
3017_a, jessica, ryan,37, mccrae street, cherry haven, junortoun,6065, vic,19980225,4602238,>50K
3018_a, alessandria, rabbitt,19, ellenborough street, inglemer, mirrabooka,2186, vic,19900410,6217834,>50K
3019_a, phoebe, pettman-south,108, kernot street, surfrider carvn park, ballina,3175, vic,19720328,9681847,>50K
3020_a, joshua, eyles,27, harcourt street, belmore river, underdale,2112, vic,19861219,1761692,<=50K
3021_a, erin, humphreys,11, endeavour street, lake macquzrie vlge, umina beach,4873, nsw,19670519,9387932,<=50K
3022_a, pia, campbell,28, euree street, ursula, corowa,3199, vic,19150704,7029505,<=50K
3023_a, lucinda, mcneill,7, ashburton circuit, malekula, vaucluse,3223, qld,19090228,4364711,<=50K
3024_a, lachlan, goldsworthy,61, ashkanasy crescent, mcivor ridge, rowville,3158, vic,19450818,8577437,>50K
3025_a, jed, hearn,560, gairdner circuit, hd curramulka, alice springs,3056, qld,19060312,9442649,<=50K
3026_a, olivia, philps,84, ennor crescent, yarawee, king river,2540, nsw,19770302,4412451,<=50K
3027_a, madison, fenwick,63, terry close, llandina, glenside,4551, sa,19210711,9717577,<=50K
3028_a, erin, birchby,24, burrowes place, elston, creswick,4721, vic,19461022,7298611,<=50K
3029_a, hugo, walkington,51, oxley street, karoo, oak park,6026, nsw,19150227,8296721,<=50K
3030_a, cameron, unyland,25, chewings street, underwood, broken hill,6109, qld,19980904,2071902,<=50K
3031_a, danielle, millar,6, stanfield close, rosetta village, blackburn north,3102, qld,19991007,1611706,<=50K
3032_a, keely, dixon,2, lacey place, briars meadows, barrington,5087, nsw,19380328,5477511,<=50K
3033_a, alexandra, clarke,184, sadlier srreet, yakatoon, westbrook,2756, qld,19190129,2749367,<=50K
3034_a, zarlia, lowe,48, van raalte place, hd blanche sec 28, cabramatta,3192, wa,19730726,2720933,>50K
3035_a, holly, stoker,5, ballumbir street, chetwynd, kirrawee,6009, vic,19300121,8373818,<=50K
3036_a, jaxin, helling,13, donald place, the mount, riverhills,4214, vic,19141026,3066240,>50K
3037_a, benjamin, presley,85, namatjira drive, guest village (cnr bullcreek d drive, sunnybank,2320, wa,19831208,5671732,<=50K
3038_a, kyle, malin,318, namadgi circuit, old hillside, mooroolbark,3912, wa,19091113,3977557,<=50K
3039_a, lachlq-njohn, rivers,5, perier place, oakdale, corio,4313, nsw,19960904,8009557,<=50K
3040_a, grace, futcher,70, burt street, clear creek, mentone,6023, nsw,19361127,2331344,<=50K
3041_a, lucy, shelley,43, longstaff street, agarabi, dover heights,4152, nsw,19100324,4322420,<=50K
3042_a, ethan, vincdnt,2, o'connell street, canberra hse, urana,5108, tas,19510914,5305035,>50K
3043_a, samantha, barol,11, albermarle place, young retirement village, clayton,3199, sa,19920307,9185902,>50K
3044_a, reece, lyden,4, cobar p lace, deergarden caravn park, marluan,2002, sa,19881122,2283302,<=50K
3045_a, trent, miles,10, ashby circuit, kilnacrott, come by chance,6239, nsw,19711119,1065749,<=50K
3046_a, silas, laundy,19, pogney place, cumkillenbar, berwick,2444, qld,19651115,4501441,>50K
3047_a, lily, lillie-hinrichs,14, balsillie crescent, brindabella specialist centre, budgong,6164, nsw,19920421,5168585,<=50K
3048_a, eva, hand,54, clare dennis avenue, padgee, north st ives,4068, qld,19810622,9709613,<=50K
3049_a, jett, ryan,415, hansen circuit, strathmore vineyard, armidale,2261, wa,19930310,6151421,<=50K
3050_a, samantha, forshaw,24, mcmillan crescent, tarwong, thebarton,3178, nsw,19420906,8586903,<=50K
3051_a, isabella, shadnley,57, fincham crqscent, wilga, thebarton,2642, nsw,19520602,5904872,>50K
3052_a, jordan, stubbs,119, walker crescent, blue hills, closeburn,3350, wa,19110311,7090961,>50K
3053_a, alexandra, petersen,40, tindale street, oakdale, forrestfield,2287, vic,19320810,9411786,<=50K
3054_a, charlotte, mazurek,16, towns crescent, arcadia, yagoona,2222, wa,19530128,6767692,>50K
3055_a, andrew, rawlings,112, norris place, curringa, east fremantle,2063, nsw,19080327,9292472,<=50K
3056_a, thomas, dolan,75, tewksbury circuit, earl haven, birkdale,3911, nsw,19210716,2014032,<=50K
3057_a, bianca, havelberg,8, lavery place, summer hill, mackay north,4220, wa,19670523,1895447,>50K
3058_a, oliver, pinny,75, groveland crescent, littledale, boondall,2565, nsw,19450830,6490321,>50K
3059_a, william, chandler,4, knox street, rowethorpe, bongaree,2147, qld,19190514,5929018,>50K
3060_a, ryleh, laundy,45, robinson street, hgp, lake haven,6005, vic,19880308,9364898,<=50K
3061_a, james, blake,8, barraclough crescent, homesite 3, nicholls,4215, vic,19820712,8720481,<=50K
3062_a, sarah, large,82, reveley crescent, mountain view ret, bomaderry,3216, wa,19590207,5784875,<=50K
3063_a, taliah, millar,115, mayfield hill street, the blackhut, willetton,2150, vic,19980429,5679277,<=50K
3064_a, mikayla, lowe,9, gellibrand street, jeir park, vincentia,6152, nsw,19071218,2642175,>50K
3065_a, seth, de bono,53, de lissa street, aldersyde estate, elsternwick,2280, vic,19340213,2768343,<=50K
3066_a, brigette, snoad,6, chandler street, on river, wangaratta,5690, nsw,19880703,5625214,<=50K
3067_a, alexander, mason,19, ellenborough street, flinders place, windsor,2320, wa,19360210,9589876,<=50K
3068_a, talia, leong,11, mortimer lewis drive, westbury, annandale,2166, sa,19900603,2598651,<=50K
3069_a, rosie, coleman,20, lyttleton crescent, cranbrook, plumpton,4610, nsw,19900221,1571899,>50K
3070_a, jared, tiller,5, anthony rolfe street, ellerside, oatlands,2630, sa,19850318,1712834,<=50K
3071_a, jayden, white,13, schwarz place, the swamp, lower templestowe,4650, nsw,19020807,5384541,<=50K
3072_a, meg, lowry,36, elvire place, bowen park, kangaroo flat,4568, vic,19891025,2155627,<=50K
3073_a, louis, walpole,50, stretton crescent, kokoda hostel, campbelltown,5084, nsw,19160913,7894388,<=50K
3074_a, harvey, shepherdson,34, lumholtz place, maranui, roleystone,6430, qld,19711002,3919359,>50K
3075_a, molly, schumann,8, doonkuna street, scottsdale, cleveland,6066, sa,19961030,6211905,>50K
3076_a, katie, mort,88, macquarie street, sorrento, paradise waters,3130, nsw,19630728,2683980,<=50K
3077_a, takeisha, freeborn,6, suttor street, the groves street, wentworth falls,4615, vic,19620206,8111362,<=50K
3078_a, dean, hilton,13, mannheim street, riverbourne, devonport,2286, nsw,19450428,9281954,<=50K
3079_a, tate, broaby,38, davies place, glanworths tation, colonel ligjt gardens,2226, nsw,19190411,7838917,<=50K
3080_a, sophie, nguyen,66, belmore garden, palm lake resort, cooran,6083, qld,19960316,7719700,>50K
3081_a, caitlin, quill,5, mount vernon drive, ulah, plumpton,2705, vic,19880519,9429371,>50K
3082_a, freya, harslett,23, lilley street, spring creek, toormina,2615, tas,19950228,3045942,<=50K
3083_a, xavier, white,67, o'hagan street, willow wood, mill park,2232, vic,19900219,7199319,>50K
3084_a, matilda, fokeas,1, wallaroo road, iron shoe lodge, wantirna,3028, nsw,19830104,4406459,<=50K
3085_a, blake, seppelt,4, dobell circuit, entry daniels s street, crookwell,3108, vic,19950923,5169804,<=50K
3086_a, holly, lock,220, charteris crescent, arrow park, bateman,2151, vic,19830510,6133226,<=50K
3087_a, alexander, ryan,49, dallasplace, the villas north, surfers paradise,2570, qld,19160508,6494629,<=50K
3088_a, matilda, kovacic,2, hawker street, kilvinton village, kangaroo flat,2611, vic,19760510,2724779,<=50K
3089_a, amy, fatale,17, diamond street, mount sandiman, eastwood,2060, vic,19210527,6704141,<=50K
3090_a, mitchell, waller,66, brewster place, osborne house, toowoomba,4740, sa,19371230,3773290,<=50K
3091_a, connor, bishop,27, mackinnon street, jarrah, aspley,6052, nsw,19200417,8870167,<=50K
3092_a, benedict, white,23, summervillecrescent, huntawyle, avondale heights,4560, wa,19380327,1480251,<=50K
3093_a, josephine, green,2, merv waite street, coaling, condell park,2750, vic,19510121,3172909,<=50K
3094_a, maroc, malezka,6, winrae, genoa street, exeter,2251, vic,19391223,9918586,<=50K
3095_a, nathan, smallacombe,20, guthridge crescent, red cross units, sandy bay,6056, sa,19241223,7522263,<=50K
3096_a, samuel, rosa,58, parsons street, wyuna, mittagong,2551, nsw,19560724,9531130,<=50K
3097_a, connor, moody,12, ballumbir street, pontresina, wallsend,3243, sa,19841213,2509729,<=50K
3098_a, willian, carrsill,9, costello circuit, old postoffice, darlington,2830, nsw,19110316,6580585,<=50K
3099_a, nathan, coffey,187, chipperfield circuit, larnach, jan juc,4152, sa,19661029,6450962,<=50K
3100_a, futcher, grace,7, burt steret, clear creek, mentone,6023, nsw,19361127,2332344,<=50K
3101_a, hannah, carbone,7, officer crescent, wellshot, blackmans bay,2227, vic,19090326,1948811,<=50K
3102_a, jamie, maynard,7, sexton street, princetown cottage, yangebup,3025, nsw,19870814,9170338,>50K
3103_a, joe, passmore,20, sullivan crescent, homestead caravn park, mullewa,2502, nsw,19680729,1825863,<=50K
3104_a, barnayb, reid,51, lakes retkremeent estate, hurley street, kempsey,5162, vic,19981021,5752601,<=50K
3105_a, aidan, belperio,4, charlton crescent, openshaw, st clair,4508, nsw,19720503,1268692,<=50K
3106_a, lachlan, everett,26, owen dixon drive, lansdowne, yarrawonga,5290, nsw,19260926,3722526,<=50K
3107_a, paris, rudd,270, la perouse street, yellow dam, mirboo north,2452, wa,19471029,7004314,>50K
3108_a, ashlie, mason,3, sinclair street, young retirement village, flagstaff hill,3201, nsw,19540731,4277141,>50K
3109_a, jonai, nguyen,8, dalley crescent, the palms village, kingaroy,2607, nsw,19591019,9550940,<=50K
3110_a, oliver, pennell,25, hardman street, t int-sect garden, cranbourne,2830, nsw,19880825,9401054,<=50K
3111_a, novak, benjamni,39, port jackson circuit, sherw ood, dapot,6163, nt,19010630,6037504,>50K
3112_a, chloe, crossman,73, shenton crescent, sec 209 clifton farm, south melbourne,2324, vic,19680424,5536009,>50K
3113_a, carly, hage,67, tasmania circle, palm lake resort, queenscliff,2121, wa,19710623,3938642,<=50K
3114_a, thomas, pegg,6, bath place, fourways, irwin,3931, nsw,19980508,2265577,>50K
3115_a, matthew, humphreys,25, adamson crescent, villa 2, mannum,3942, nsw,19770818,9283013,<=50K
3116_a, natasha, rizzo,10, aspinall street, locn 105, stanhope gardens,2770, vic,19950211,3892183,<=50K
3117_a, jack, morcom,12, schomburgk street, warrumbungle, villawood,3018, tas,19800912,9689848,<=50K
3118_a, connor, kang,4, castles place, glennhill, dunsborough,3228, vic,19630915,6049682,<=50K
3119_a, chelsea, colquhoun,22, tillyard drive, rowethorpe, noarlunga downs,2800, nsw,19690220,4088606,<=50K
3120_a, jordan, fostiak,101, dutton street, munmurra park, lower templestowe,2298, vic,19800425,6808199,<=50K
3121_a, joshua, shepherdson,32, tenison-woods circuit, boronia lodge, glen innes,5211, qld,19100930,8400597,<=50K
3122_a, jesse, bloomfield,12, allambee street, grandview, mitcham,5290, nsw,19150202,6350104,<=50K
3123_a, thomas, reid,98, booroondara street, locn 1025, pampas,2086, qld,19570305,8218296,<=50K
3124_a, tabitha, boschma,1927, osborne place, port 124, taren point,3205, vic,19450311,9358031,<=50K
3125_a, jack, kubenk,36, dryandra street, ravensfield, mclaren vale,2106, vic,19860307,8987466,<=50K
3126_a, max, burman,10, minter place, mooresley, nunawading,7011, nsw,19940510,5401824,<=50K
3127_a, jaykob, clarke,75, mileham st reet, kimbreley, daby,2107, wa,19000919,9245272,<=50K
3128_a, karla, rump,39, hilder street, killarney, normanhurst,3219, wa,19010414,4005188,<=50K
3129_a, tyler, morrison,22, captain cook crescent, warraberry, rowville,6056, qld,19840630,1518425,<=50K
3130_a, jassim, pasaricek,20, carron street, posetto, yunta,2210, sa,19861109,8613365,<=50K
3131_a, chloe, lovelock,52, healy street, wandary hill, springvale south,2528, act,19370419,8539701,>50K
3132_a, luke, snelling,134, postle circuit, white lodge, penrith,2283, nsw,19310131,3695855,<=50K
3133_a, kelsy, ketelaars,19, eldershaw place, brindabella specialist centre, burrum heads,7249, qld,19200423,9930712,>50K
3134_a, joshua, leppard,4, murranji street, villa 19, erindale,6057, vic,19490620,2307117,<=50K
3135_a, bradley, bishop,14, newman morris circuit, shiloah, wickepih,2711, wa,19420604,2961403,<=50K
3136_a, timothy, ebert,8, devonport street, mount patrick, somerset,6105, nsw,19450222,4573952,<=50K
3137_a, izaac, quill,10, lexcen avenue, lochenfels, redbank plains,2731, wa,19600320,9582347,>50K
3138_a, benjamin, brock,25, rossarden street, north road, mosman,3953, qld,19601113,6718212,<=50K
3139_a, kirra, berry,199, davenport street, bryntirion, rylstone,4703, wa,19530221,1915716,<=50K
3140_a, jade, zimmermann,33, nepean place, holloway haven, scarborough,4573, nsw,19351222,8890859,<=50K
3141_a, oscar, ferris,1, shore place, leisure living vlge, hamilton,3128, nt,19080521,3835190,<=50K
3142_a, joshua, beadle,19, williamson street, lignum, orange,3193, vic,19570308,1429771,<=50K
3143_a, anton, miles,45, de little c ircuit, hamilton park, cooroy,4202, vic,19100212,9909697,<=50K
3144_a, noah, gamlin,18, canning street, villa 183, mosman,7202, sa,19091023,6692641,<=50K
3145_a, riddell, kirra,27, rene wtreet, medical centre, burpengary,2747, qld,19140824,2031732,<=50K
3146_a, hugh, rusack,19, biddell place, kolora, carlingford,4744, nsw,19970623,7482555,<=50K
3147_a, emalcene, ryan,26, lance hill avenue, cameroo, forest hill,3070, nsw,19720615,5185238,>50K
3148_a, domenique, paterson,15, merewether pu blic school, lubum aplace, greensborough,3138, qld,19160017,4957843,<=50K
3149_a, madeline, belling,14, jackie howe crescent, golambio cottage, picnic point,4053, nsw,19600218,8795054,<=50K
3150_a, tyler, george,41, murrung crescent, elizabeth residential village, beaconsfield upper,5606, nsw,19870504,7345262,<=50K
3151_a, ethan, stubbs,9, prichard circuit, garden creek, sefton,4207, vic,19390912,7508887,<=50K
3152_a, jake, grosser,3, lexcen avenue, horseshoe bend, bomaderry,2161, vic,19670227,6467209,<=50K
3153_a, sophie, samios,101, pridham street, calandra, cronulla,2580, wa,19591009,3827802,<=50K
3154_a, madisn, matthews,4, sugarloaf circuit, bonny doon, burpengary,2090, vic,19290710,1552042,<=50K
3155_a, victoria, soden,10, ainslie avenue, wildefell, karridale,3130, sa,19870610,2663036,<=50K
3156_a, mitchell, corbin,450, magenta square, rsl building, goornong,6051, qld,19120407,6571360,<=50K
3157_a, taylah, manson,10, withers place, broadwater caravn park, bunbury,2125, nsw,19220325,5517253,<=50K
3158_a, callum, doody,11, emery s treet, texas station, orange,7021, sa,19760824,8675169,<=50K
3159_a, lukar, rees,364, solly place, wyoming park, strathbogie,2327, vic,19000103,3099843,<=50K
3160_a, kirra, ryan,5, powers place, sawtell vet hosptl & clnc, barwon heads,4551, qld,19741118,8504134,<=50K
3161_a, joshua, nguyen,11, howie court, border park, seven hills,6163, sa,19730730,8078358,<=50K
3162_a, courtney, brain,72, bailey place, bandera, goovigen,7330, vic,19480711,7816261,>50K
3163_a, chloe, mcphie,5, robertson street, langleigh, swanwick,4226, qld,19340310,5476545,>50K
3164_a, thomas, shaft,10, wattle street, tureevale, orford,3579, qld,19390822,1282782,<=50K
3165_a, kyle, bullock,7, carnegie crescent, berri cottage hmes, westmeadows,3400, qld,19861006,2675703,<=50K
3166_a, belinda, blackwelxl,89, willcock place, sec 5 97, nedlands,2145, sa,19610102,4046672,<=50K
3167_a, amy, artis,24, jansz crescent, watchorns hill, brighton,4567, nsw,19391007,7212915,<=50K
3168_a, samantha, rachwal,5, stubbs crescent, rosetta village, myrtleford,5070, vic,19220601,5437912,<=50K
3169_a, joel, ryan,45, wisdom street, warbinya, pymble,4605, wa,19220524,5522329,<=50K
3170_a, ellie, hoffman,31, captain cook crescent, dorothy lodge, carrara,2281, nsw,19151114,4882507,<=50K
