rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-3941-org, mattheo, crouch,5.0, crisp circuit, brentwood vlge, hurlstone park,2710, wa,19120531.0,4393719,17017.0,Male,47.0,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-3741-org, rebecca, coulson,31.0, groote place, rosemount, aldgate,3053, sa,19700209.0,5885868,6601.0,Male,42.0,Black,Divorced,HS-grad,United-States,Federal-gov,Adm-clerical,<=50K
rec-2427-org, ebony, wynne,261.0, teague street, fleetview, harris park,4350, act,19070922.0,2766218,5974.0,Male,51.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1228-org, liam, maclennan,6.0, wrixon street, glenmore, highett,5125, vic,19170908.0,3268350,10992.0,Male,23.0,White,Never-married,HS-grad,Columbia,Private,Craft-repair,<=50K
rec-1224-org, harry, reid,15.0, kalgoorlie crescent, aldersyde estate, new town,2077, sa,19460708.0,5924879,12180.0,Male,39.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K
rec-3748-org, iain, noble,84.0, rischbieth crescent, the big tree, albany creek,6391, qld,19500616.0,2205130,8430.0,Male,33.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-2280-org, hugh, campbell,66.0, keith street, ocean star villas, beenleigh,6107, vic,19550703.0,6047972,19597.0,Male,40.0,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,>50K
rec-2955-org, d'arcy, webb,3.0, ebenezer street, ravensfield, cressy,2443, wa,19901222.0,8604852,22340.0,Male,39.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-968-org, aidan, blake,15.0, namatjira drive, cooramin, dromana,4074, vic,19270928.0,4317464,16445.0,Male,38.0,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
rec-1301-org, sienna, manskey,90.0, mckinley circuit, ocean hunter, plympton south,5108, vic,19071112.0,2774041,8738.0,Female,22.0,Asian-Pac-Islander,Never-married,Some-college,Philippines,Private,Other-service,<=50K
rec-4771-org, kayla, kerkham,29.0, cobb crescent, beach house, denmark,2318, qld,19130824.0,4646463,21599.0,Male,29.0,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
rec-1660-org, jessica, goode,24.0, devonport street, gundamain, springwood,6104, qld,19620120.0,3222738,4944.0,Male,17.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-713-org, alison, feeney,13.0, loban court, the mews royal hotel bldg, barabba,6260, nsw,19280604.0,1316297,15615.0,Male,48.0,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
rec-2283-org, madeleine, nevin,85.0, carlile street, rocklands, st kilda east,2092, sa,19230620.0,3536031,29946.0,Male,31.0,White,Divorced,10th,United-States,Private,Craft-repair,<=50K
rec-3096-org, keeley, moolenaar,18.0, tangari street, sec 1, mosman,4680, nsw,19240130.0,2647421,19077.0,Female,67.0,White,Widowed,Bachelors,United-States,Self-emp-inc,Other-service,<=50K
rec-3375-org, jayden, rees,41.0, beaufort retreat, ramano estate locn 1, black rock,5253, qld,19350102.0,8170572,9828.0,Male,47.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-430-org, joshua, fogliano,522.0, hawdon street, francis chambers, bonville,6167, qld,19290927.0,3505678,6350.0,Female,34.0,White,Divorced,Some-college,United-States,Self-emp-not-inc,Adm-clerical,<=50K
rec-1573-org, sam, hage,1.0, sweet place, woodlands surgery centre, port macquarie,3206, qld,19430116.0,1799750,17635.0,Male,27.0,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-3923-org, kaitlin, egan,28.0, hayward place, glentryst, geraldton,2074, vic,19410610.0,3120103,15910.0,Female,40.0,White,Married-civ-spouse,Some-college,Scotland,Private,Other-service,<=50K
rec-4827-org, emma, maynard,18.0, chillagoe street, little springhurst, lower mitcham,4051, vic,19931210.0,8245281,17368.0,Male,53.0,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Protective-serv,>50K
rec-1263-org, jacob, ryan,5.0, wheeler crescent, melrose clinic, coolaroo,3198, nsw,19581209.0,8497762,22022.0,Female,48.0,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
rec-1438-org, nicola, orchard,12.0, mollison street, nelsons lake, cherrybrook,3915, nsw,19530103.0,1330482,20191.0,Male,30.0,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-2136-org, silas, painter,6.0, parkhill street, glendora, st peters,3338, vic,19280710.0,4164696,10015.0,Male,27.0,White,Never-married,5th-6th,El-Salvador,Private,Other-service,<=50K
rec-4887-org, taylor-saige, tiller,27.0, macdonnell street, tesbury, mooroolbark,2142, qld,19230531.0,9914740,18999.0,Male,40.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-2973-org, thomas, brain,22.0, holmes crescent, anstee court, hackham west,3465, vic,19711119.0,6218887,6451.0,Male,18.0,White,Never-married,11th,United-States,Private,Other-service,<=50K
rec-2165-org, holly, matthews,5.0, bingley crescent, strathalynne, beaudesert,6158, nsw,19610114.0,5757476,10674.0,Male,61.0,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K
rec-2082-org, chelsea, pontt,91.0, gellibrand street, shelomith, petersham,2166, vic,19181115.0,3454949,21324.0,Male,64.0,White,Married-civ-spouse,1st-4th,United-States,Self-emp-inc,Sales,<=50K
rec-374-org, chelsea, ryan,13.0, myles close, se c 1, stonyfell,5159, nsw,19510812.0,5489594,26925.0,Male,20.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-889-org, jordan, lock,27.0, tallara parkway, retirement village, manly vale,7250, vic,19070222.0,9835720,2048.0,Female,42.0,Black,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,>50K
rec-2226-org, oscar, bitmead,4.0, ellerston avenue, glenview, deer park,4020, qld,19191217.0,5440118,23808.0,Female,49.0,White,Divorced,Some-college,United-States,Private,Other-service,<=50K
rec-3057-org, sophie, paine,1.0, yambina crescent, sefton park, ruse,6210, nsw,19440101.0,3325291,28736.0,Male,47.0,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K
rec-1227-org, robert, carbone,77.0, james smith circuit, galloway, st kilda east,5038, qld,19141107.0,6153085,27640.0,Male,56.0,White,Married-civ-spouse,11th,United-States,Self-emp-not-inc,Craft-repair,<=50K
rec-1290-org, kirra, browne,26.0, shoalhaven avenue, loormeah park, surry hills,3042, tas,19430407.0,8370048,4411.0,Female,47.0,White,Divorced,Bachelors,United-States,Private,Sales,<=50K
rec-4350-org, aneka, milburn,267.0, wilkins street, clisby farm, kuraby,2715, qld,19171108.0,4533360,19523.0,Female,36.0,Black,Divorced,Some-college,United-States,Federal-gov,Exec-managerial,>50K
rec-1881-org, emma, fitzpatrick,190.0, maltby circuit, avonleigh, broadmeadows,2489, nsw,19930629.0,6950798,25247.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-4141-org, courtney, mcgregor,14.0, dianella street, queens lake village, bassendean,3218, nsw,19830529.0,5272719,7118.0,Female,28.0,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-3669-org, zac, ryan,38.0, naas close, willandra village, applecross,7249, nsw,19340605.0,9433767,15971.0,Male,52.0,White,Married-civ-spouse,Masters,United-States,Private,Tech-support,<=50K
rec-4323-org, annalise, ma,6.0, namatjira drive, point cook home, stroud,6535, nsw,19270608.0,2160321,12928.0,Male,66.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
rec-2664-org, emiily, penaluna,23.0, boolee street, gumnut cottage, boondall,5114, vic,19370502.0,2528591,12962.0,Male,42.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-2588-org, thomas, tsonis,33.0, de little circuit, arndilly, rye,5024, sa,19130119.0,9807073,14163.0,Female,36.0,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Sales,<=50K
rec-62-org, jake, coleman,1.0, sturt avenue, rivonia, sunshine north,3058, nsw,19450706.0,6061178,17014.0,Female,43.0,Black,Separated,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-3907-org, timothy, botham,21.0, grund place, brentwood vlge, robina,2603, vic,19200714.0,2476704,24573.0,Male,28.0,White,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K
rec-534-org, riley, son,11.0, duffy street, toora, caulfield north,2486, nsw,19851219.0,8480884,20691.0,Male,56.0,Asian-Pac-Islander,Married-civ-spouse,Prof-school,Philippines,Local-gov,Adm-clerical,>50K
rec-1420-org, sam, green,43.0, leita court, strathmore vineyard, geelong east,4350, nsw,19040618.0,1956745,3641.0,Male,44.0,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K
rec-4374-org, anton, navalli,21.0, cambridge street, west park, underdale,5723, vic,19740929.0,8760134,5748.0,Female,23.0,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
rec-4325-org, juliana, roman,61.0, mana place, tinaroo falls, yagoona,5523, nsw,19140705.0,8963464,3610.0,Male,28.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-2510-org, harriet, clarke,6.0, tanumbirini street, r s l retrmnt vlge, burleigh waters,2305, nsw,19590810.0,5578997,25048.0,Male,60.0,Black,Divorced,HS-grad,United-States,Self-emp-not-inc,Sales,<=50K
rec-3148-org, christian, littlely,3.0, meyers place, burtons lookout, maryvale,5268, wa,19001019.0,4011513,23160.0,Male,43.0,Asian-Pac-Islander,Married-civ-spouse,Assoc-acdm,United-States,Private,Tech-support,<=50K
rec-4609-org, sophie, crisci,17.0, woolner circuit, sefton park, eastern heights,4165, wa,19480428.0,8614805,26802.0,Male,29.0,Asian-Pac-Islander,Never-married,HS-grad,United-States,Local-gov,Handlers-cleaners,<=50K
rec-4569-org, cheree, bowerman,55.0, tregear close, northwood park, st peters,3191, qld,19091213.0,3770036,9129.0,Male,28.0,White,Married-civ-spouse,Some-college,United-States,Local-gov,Protective-serv,<=50K
rec-2193-org, keaton, green,47.0, salvado place, racecourse, palinyewah,7008, nsw,19040705.0,3688006,13354.0,Male,67.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-2989-org, anton, goode,11.0, lalor street, killara homestead, taree,2195, vic,19081025.0,3128289,12395.0,Male,42.0,White,Never-married,Bachelors,United-States,Private,Exec-managerial,>50K
rec-1644-org, teileah, panagaris,5.0, hannan crescent, st george, bonnyrigg,2785, nsw,19160809.0,2039630,7501.0,Male,23.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-1115-org, isabelle, berry,71.0, scarlett street, yakatoon, clarinda,3194, qld,19010210.0,5294123,6110.0,Male,49.0,White,Married-civ-spouse,Assoc-voc,Greece,Private,Craft-repair,<=50K
rec-2091-org, caitlin, khammash,359.0, carbeen street, salimtal, elsternwick,2430, nsw,19810113.0,7990656,22092.0,Male,26.0,Asian-Pac-Islander,Never-married,HS-grad,United-States,Self-emp-not-inc,Sales,>50K
rec-4948-org, dylan, czoloszynski,55.0, templestowe avenue, rocklea, regents park,2065, wa,19740614.0,3880965,2870.0,Male,55.0,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
rec-878-org, elton, rushby,2.0, charleston street, toowoomba, wyoming,4382, nsw,19320419.0,3833752,25637.0,Male,44.0,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
rec-3061-org, hamish, boulter,16.0, longstay caravn park, top spot, warkton,2429, nsw,19170530.0,6954052,20583.0,Male,42.0,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
rec-1375-org, jye, bradshaw,28.0, wyles place, normanhurst, homebush,2036, wa,19900905.0,7164427,23187.0,Female,66.0,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
rec-276-org, jai, kyriacou,32.0, garanya street, entry daniels s street, cleveland,2486, nsw,19140906.0,5490391,15122.0,Male,38.0,Black,Married-civ-spouse,Bachelors,United-States,Local-gov,Exec-managerial,<=50K
rec-3633-org, ryleh, sleath,9.0, archdall street, boxwood hill, sandy bay,2484, nsw,19550126.0,1791300,13480.0,Male,31.0,Other,Never-married,9th,United-States,Private,Craft-repair,<=50K
rec-1508-org, lia, maynard,15.0, hensman street, under silos, modbury heights,3169, nsw,19250717.0,9947782,25501.0,Male,59.0,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
rec-981-org, laklynn, chandler,7.0, bangalay crescent, carisbrook, mount gravatt,4122, nsw,19371103.0,3919587,4656.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-3830-org, nathan, samuniuk,53.0, burkitt street, forestdale, hindmarsh west,5540, nsw,19831213.0,3693831,14221.0,Male,43.0,White,Never-married,HS-grad,United-States,State-gov,Craft-repair,<=50K
rec-3475-org, william, everett,12.0, callabonna street, fernbank, bull creek,7184, tas,19921006.0,2805780,834.0,Male,24.0,Black,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-1256-org, emiily, mees,31.0, campbell street, lingard, elwood,3805, wa,19301201.0,4611758,3582.0,Male,69.0,White,Married-civ-spouse,11th,United-States,Private,Adm-clerical,<=50K
rec-846-org, connor, camp,29.0, egerton close, gwandalan, riverhills,2170, vic,19190905.0,5237893,12318.0,Male,29.0,White,Married-civ-spouse,Bachelors,United-States,Private,Transport-moving,<=50K
rec-3072-org, heather, paulsen,1.0, ahern place, unt 3, mulgrave east,2540, qld,19840615.0,3281035,28455.0,Female,23.0,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
rec-2177-org, georgia, mcvilly,34.0, gardiner street, cadogan, bayview heights,4370, nsw,19830221.0,2711924,23345.0,Male,42.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,>50K
rec-830-org, chelsea, baillie,93.0, keane place, villa 36 sovereign garden, st ives,3875, vic,19040318.0,3338604,29446.0,Male,26.0,White,Separated,Some-college,United-States,Private,Farming-fishing,<=50K
rec-3184-org, jarod, feleppa,63.0, badimara street, tudor, frenchs forest,4821, nsw,19610421.0,8535978,9828.0,Male,47.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-2838-org, jessica, wiseman,23.0, spowers circuit, woodbine homestead, carnegie,2018, nsw,19641123.0,4608861,17890.0,Female,30.0,White,Divorced,Some-college,United-States,Private,Prof-specialty,<=50K
rec-974-org, caitlin, luckens,180.0, ortloff place, brokenspoke, ryde,4051, qld,19640720.0,3391457,11125.0,Female,40.0,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
rec-1240-org, kyle, kyriacou,6.0, brigalow street, kilacloran, surfers paradise,2528, vic,19560704.0,6294045,5511.0,Female,51.0,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
rec-1402-org, flynn, guduguntla,44.0, ballumbir street, coolibah, terranora,6057, nsw,19211004.0,6413064,17232.0,Female,17.0,Black,Never-married,11th,United-States,Private,Other-service,<=50K
rec-2606-org, emiily, benjamin,8.0, holman street, kersey' south, coutts crossing,2287, vic,19490214.0,7996561,15104.0,Male,33.0,White,Never-married,Masters,United-States,State-gov,Prof-specialty,<=50K
rec-3811-org, yasmin, george,12.0, crisp circuit, abbotsley cottage, keilor lodge,3023, vic,19290223.0,5237340,26409.0,Male,41.0,White,Married-civ-spouse,9th,Outlying-US(Guam-USVI-etc),Private,Other-service,<=50K
rec-716-org, hannah, birkin,7.0, tregear close, highfields specialist centre, port macquarie,6065, nsw,19140127.0,3152369,24974.0,Female,22.0,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
rec-3930-org, isaac, sherriff,6.0, britten-jones drive, wyuna, greendale,3976, tas,19330719.0,7424128,21403.0,Male,32.0,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K
rec-1255-org, stella, rogan,22.0, wattle street, flr 5 john flynn medical centre, strathalbyn,2289, qld,19690311.0,1379241,9206.0,Male,19.0,White,Never-married,HS-grad,Mexico,Private,Machine-op-inspct,<=50K
rec-998-org, bailey, green,76.0, jackie howe crescent, glengara village, murgon,3340, nsw,19960416.0,9882349,14589.0,Male,39.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K
rec-3651-org, lucas, white,4.0, preston street, ben hill, wahroonga,2230, wa,19161007.0,3053568,8824.0,Male,41.0,White,Never-married,Masters,United-States,State-gov,Prof-specialty,<=50K
rec-2694-org, ebony, piniros,16.0, ashby circuit, myross, melton south,2913, nsw,19030607.0,6804193,16647.0,Male,53.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-584-org, renee, renfrey,24.0, serpentine street, retmnt vlge, winchelsea,2176, wa,19690305.0,5153203,1944.0,Male,25.0,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-193-org, ethan, nguyen,1932.0, lodder place, tobruk hse, clayfield,4405, tas,19971105.0,1140575,3738.0,Male,35.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-704-org, michael, goldsworthy,2.0, forbes street, wdgee street, tarragindi,2604, vic,19540317.0,3675381,12803.0,Male,58.0,White,Divorced,HS-grad,United-States,Private,Tech-support,>50K
rec-873-org, joshua, ottens,3.0, mugga way, macsview, gosford east,5163, qld,19410514.0,3579690,10786.0,Male,42.0,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
rec-3905-org, jessica, mccarthy,42.0, moynihan street, railway cottage, st lucia,4806, qld,19770301.0,6423000,29960.0,Female,34.0,White,Married-spouse-absent,Bachelors,United-States,Private,Adm-clerical,<=50K
rec-1498-org, katie, fitzpatrick,37.0, duffy street, donore, hurlstone park,6108, vic,19380621.0,7125161,14802.0,Male,25.0,Asian-Pac-Islander,Never-married,Some-college,China,Private,Exec-managerial,<=50K
rec-1336-org, max, britten,2.0, schlam place, gowrie, dungog,5075, wa,19441213.0,9043323,2495.0,Male,34.0,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
rec-3801-org, sophie, hage,18.0, riley close, rocklea, seaforth,3215, nsw,19771204.0,9725410,3900.0,Male,44.0,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,>50K
rec-1414-org, zali, eglinton,14.0, adcock place, trewilga, woodlands,2122, qld,19300914.0,7126898,4438.0,Male,75.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-1954-org, jessica, blake,112.0, gardiner street, jemaree, cronulla,6525, qld,19871021.0,2057337,24870.0,Male,38.0,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K
rec-1428-org, alicia, widdowson,69.0, dinnison circuit, tourist park, port pirie,3551, qld,19300510.0,1675302,12053.0,Male,35.0,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K
rec-3584-org, riley, pascoe,86.0, lexcen avenue, brentwood vlge, south brisbane,7053, sa,19380905.0,1815088,28158.0,Male,36.0,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-2799-org, sophie, otto-coats,19.0, clancy street, inglewood, springwood,2600, wa,19690527.0,5566144,788.0,Male,59.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K
rec-2814-org, rachel, pusz,17.0, chewings street, mowbray, seymour,6066, sa,19351221.0,7559316,21305.0,Male,36.0,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
rec-2869-org, pace, hindmarch,12.0, clisby close, florina park, bondi junction,4034, nsw,19140616.0,9203492,25131.0,Female,50.0,White,Divorced,Masters,United-States,Local-gov,Prof-specialty,<=50K
rec-3023-org, bridget, hand,210.0, bunton place, flt 10, parkinson,2705, nsw,19391228.0,3815665,3021.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
rec-7-org, jasmine, silvestro,41.0, nott street, tathra river est, middleton beach,3173, nsw,19560720.0,9873948,9612.0,Male,52.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-597-org, aidan, leslie,45.0, jacka crescent, villa 5, oakleigh,4151, qld,19710804.0,4216793,27238.0,Male,47.0,Asian-Pac-Islander,Married-civ-spouse,HS-grad,Japan,Private,Craft-repair,<=50K
rec-496-org, alicia, heron,262.0, verbrugghen street, oxley's way, mount helen,2560, qld,19320131.0,7028101,8558.0,Male,59.0,White,Married-civ-spouse,HS-grad,England,Self-emp-not-inc,Sales,>50K
rec-3939-org, thomas, tippins,4.0, glencross street, mehelu, hinchinbrook,3201, nsw,19890111.0,9250708,11020.0,Male,44.0,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K
rec-4207-org, lachlan, shepherd,9.0, dalley crescent, grand view, suffolk park,3550, tas,19900821.0,8396396,8686.0,Male,25.0,White,Divorced,HS-grad,Mexico,Private,Other-service,<=50K
rec-3168-org, hayley, bishop,9.0, lindsay street, lindis faime, blackmans bay,4163, wa,19210517.0,3857962,24962.0,Male,25.0,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
rec-4521-org, eliza, liddy,32.0, buik place, huntington, burwood,6006, act,19461223.0,9954230,15057.0,Male,56.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-674-org, kylee, clarke,57.0, pethebridge street, lansdowne, normanville,2034, qld,19000930.0,3275236,27952.0,Female,56.0,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,<=50K
rec-1916-org, ruby, purdon,356.0, downward place, st columbus retirement centre, forrestfield,2617, qld,19020131.0,8807072,16283.0,Female,22.0,White,Never-married,Assoc-voc,United-States,Private,Adm-clerical,<=50K
rec-2756-org, evan, heerey,74.0, banjine street, ochre, gawler east,2750, nsw,19170811.0,7838600,12097.0,Male,28.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-1849-org, jordyn, grafton,6.0, springvale drive, fernbank, sunshine,3186, vic,19350919.0,3481992,19986.0,Male,35.0,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-2613-org, hayley, hassall,53.0, morton street, mckinnon glen, taringa,5082, nsw,19170113.0,5401135,20124.0,Male,27.0,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
rec-2235-org, kiria, ryan,41.0, rumsey place, mount marion, hayborough,2289, wa,19081205.0,1490347,25897.0,Male,51.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,>50K
rec-3877-org, vendula, forgie-wendt,11.0, mccabe crescent, parry house, allingham,2484, nsw,19650317.0,1609478,10781.0,Male,35.0,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-1622-org, bethanie, menzies,120.0, archibald street, krismark, belmont,2287, nsw,19871019.0,8046929,26818.0,Female,48.0,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,>50K
rec-2153-org, annabel, grierson,97.0, mclachlan crescent, lantana lodge, broome,2480, nsw,19840224.0,7676186,15075.0,Male,27.0,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-1604-org, sienna, musolino,22.0, smeaton circuit, pangani, mckinnon,2700, nsw,19890525.0,4971506,8507.0,Female,28.0,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Exec-managerial,>50K
rec-1003-org, bradley, matthews,2.0, jondol place, horseshoe ck, jacobs well,7018, sa,19481122.0,8927667,26182.0,Male,51.0,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-4883-org, brodee, egan,88.0, axon street, greenslopes, wamberal,2067, qld,19121113.0,6039042,26161.0,Male,25.0,White,Married-civ-spouse,Some-college,United-States,State-gov,Protective-serv,<=50K
rec-66-org, koula, houweling,3.0, mileham street, old airdmillan road, williamstown,2350, nsw,19440718.0,6375537,21776.0,Male,31.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
rec-2642-dup-0, mitchell, maxon,47.0, edkins street, lochaoair, north ryde,3355, nsw,19390212.0,8859999,19184.0,Male,60.0,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,>50K
rec-608-dup-0, mitchell, white,72.0, lambrigg street, kelgoola, broadbeach waters,3159, vic,19620216.0,9731855,11197.0,Male,46.0,White,Married-civ-spouse,Bachelors,United-States,Private,Other-service,>50K
rec-3239-dup-0, elk i, menzies,1.0, lyster place, booroondoo north, northwood,2585, vic,19980624.0,4970481,29447.0,Male,50.0,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
rec-4285-dup-0, sophie, manson,14.0, elizabeth xrescent, manorhouse, gorokan,3465, vic,19510201.0,4818868,19953.0,Male,37.0,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
rec-929-dup-0, madison, morrison,38.0, peacock place, melim a, campbelltown,3021, wa,19481214.0,1967265,13028.0,Female,56.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
rec-4833-dup-0, jayed, millar,6.0, meredith c ircuit, larnach, thornbury,6014, vic,19340731.0,1314310,24809.0,Male,40.0,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,>50K
rec-717-dup-0, joshua, raward,26.0, yambina cerscent, thorndale, macgrdgor,4718, qld,19660409.0,9086686,6231.0,Male,28.0,White,Married-civ-spouse,Some-college,Germany,Private,Craft-repair,>50K
rec-3984-dup-0, david, sette,105.0, spring raghe road, jessiefield, villawood,2213, wa,19950603.0,9471099,26531.0,Female,20.0,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
rec-3138-dup-0, jacob, delfos,102.0, morgan crescent, valicare, geurie,4557, act,19510208.0,4071052,1012.0,Female,29.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K
rec-1424-dup-0, braiden, hering,26.0, snowde n place, peppercor lodge, new farm,3016, nsw,19240408.0,7720229,9194.0,Male,41.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Other-service,<=50K
rec-825-dup-0, mia, wnite,1329.0, national circuit, sec 301, narembeen,2765, nsw,19130418.0,5053650,7203.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,>50K
rec-3868-dup-0, rybak, jassim,16.0, newman morrisf circuit, brookfield, oromnd,2218, vic,19840706.0,8822389,26074.0,Female,30.0,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K
rec-147-dup-0, cassandra, lock,5.0, glossop cerscent, kames, scarborough,6153, nsw,19371206.0,2516564,26665.0,Male,72.0,White,Married-civ-spouse,10th,United-States,Private,Other-service,<=50K
rec-3156-dup-0, adam, ewald,61.0, wentcher place, longstay caravn park, kempsey,5902, nsw,19180203.0,2268410,25195.0,Male,56.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
rec-1026-dup-0, lochlan, weaver,30.0, carnegie crescent, gantham, wendouree,3197, nsw,19990511.0,4335106,9541.0,Female,22.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-3272-dup-0, zara, white,189.0, mackey place, doctors flat, hawthorn,4300, wa,19320621.0,7744887,18998.0,Female,40.0,White,Never-married,Bachelors,United-States,Self-emp-inc,Prof-specialty,<=50K
rec-4342-dup-0, luke, grubb,10.0, berne cresxent, yooringa, st hubertscisland,6539, nsw,19341211.0,6333533,7008.0,Female,48.0,Black,Never-married,Some-college,United-States,State-gov,Prof-specialty,<=50K
rec-4788-dup-0, shanaye, averats,162.0, benjami n way, ashville, bamawm,3175, qld,19340625.0,8786773,12205.0,Male,34.0,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
